tweet_id,rating_numerator,rating_denominator,name,Time,Date,dog_stages,retweet_count,favorite_count,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
808001312164028416,12,10,Cooper,17:31:39,2016-12-11,None,4098,14015,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,American_staffordshire_terrier,0.0288526,True
807621403335917568,14,10,Ollie,16:22:02,2016-12-10,pupper,4288,16236,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,Golden_retriever,0.873233,True,Cocker_spaniel,0.0336933,True,Chow,0.0204084,True
807106840509214720,13,10,Stephan,06:17:20,2016-12-09,None,56625,107015,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,Chihuahua,0.50537,True,Pomeranian,0.1203579999999999,True,Toy_terrier,0.0770081,True
807059379405148160,12,10,Cali,03:08:45,2016-12-09,None,8521,0,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,Seat_belt,0.474292,False,Golden_retriever,0.171393,True,Labrador_retriever,0.110592,True
807010152071229440,12,10,Lennon,23:53:08,2016-12-08,None,4418,14514,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,Golden_retriever,0.610807,True,Irish_setter,0.213642,True,Welsh_springer_spaniel,0.0318866,True
806629075125202948,13,10,None,22:38:52,2016-12-07,None,37911,75639,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,Arabian_camel,0.366248,False,House_finch,0.209852,False,Cocker_spaniel,0.0464032,True
806542213899489280,11,10,Waffles,16:53:43,2016-12-07,None,2752,11363,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,Vizsla,0.938617,True,Brittany_spaniel,0.0367389,True,Chesapeake_bay_retriever,0.00397149,True
806242860592926720,12,10,Dave,21:04:11,2016-12-06,None,13616,0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Cardigan,0.593858,True,Shetland_sheepdog,0.1306109999999999,True,Pembroke,0.100842,True
805958939288408065,10,10,Penny,02:15:59,2016-12-06,None,6238,0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,Irish_setter,0.574557,True,Golden_retriever,0.339251,True,Seat_belt,0.0461082,False
805932879469572096,12,10,Major,00:32:26,2016-12-06,None,2209,9178,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,0.657967,True,Keeshond,0.319136,True,Leonberg,0.00794674,True
805826884734976000,12,10,Duke,17:31:15,2016-12-05,None,2132,7335,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,True,American_staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True
805520635690676224,13,10,Zeke,21:14:20,2016-12-04,None,1905,6368,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,Malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True
805487436403003392,12,10,Sansa,19:02:24,2016-12-04,None,2929,9773,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,Shield,0.58783,False,Barrel,0.0901799,False,Sundial,0.0691986,False
805207613751304193,12,10,Shooter,00:30:29,2016-12-04,None,1972,8680,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,0.244705,True,Rhodesian_ridgeback,0.1804609999999999,True,Cardigan,0.0946636999999999,True
804738756058218496,12,10,Django,17:27:25,2016-12-02,None,4480,15326,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,0.91579,True,German_shepherd,0.0624797,True,Leonberg,0.00829749,True
804413760345620481,13,10,Rusty,19:56:00,2016-12-01,None,3712,0,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,Chow,0.0903414,True,Binoculars,0.0834988,False,Irish_setter,0.0774556,True
804026241225523202,13,10,Bo,18:16:08,2016-11-30,None,18876,49774,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,Web_site,0.492709,False,Envelope,0.0505658,False,Guillotine,0.0152968999999999,False
803773340896923648,12,10,Diogi,01:31:12,2016-11-30,puppo,3220,11203,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,Miniature_pinscher,0.817066,True,Redbone,0.0597065,True,Irish_terrier,0.0341952,True
803692223237865472,13,10,None,20:08:52,2016-11-29,None,8689,0,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,Lakeland_terrier,0.530104,True,Irish_terrier,0.197314,True,Airedale,0.0825146,True
803638050916102144,13,10,None,16:33:36,2016-11-29,pupper,4828,12270,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador_retriever,0.372776,True,Golden_retriever,0.3436659999999999,True,Great_pyrenees,0.0672423,True
803380650405482500,12,10,Sonny,23:30:47,2016-11-28,None,2169,8601,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,Bookcase,0.890601,False,Entertainment_center,0.0192874,False,File,0.00948954,False
803276597545603072,11,10,Winston,16:37:19,2016-11-28,None,2887,11207,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,0.457086,True,Chow,0.307801,True,Golden_retriever,0.0499881999999999,True
802952499103731712,12,10,Marley,19:09:28,2016-11-27,None,2336,10085,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,Chow,0.944032,True,Golden_retriever,0.0172398,True,Pomeranian,0.0120848,True
802624713319034886,12,10,None,21:26:58,2016-11-26,None,3403,0,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,Cocker_spaniel,0.253442,True,Golden_retriever,0.16285,True,Otterhound,0.110921,True
802572683846291456,12,10,Winnie,18:00:13,2016-11-26,None,2926,9959,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,Golden_retriever,0.610171,True,Labrador_retriever,0.173252,True,Cocker_spaniel,0.1632569999999999,True
802323869084381190,13,10,Severus,01:31:31,2016-11-26,None,6808,18124,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,Home_theater,0.765069,False,Television,0.203578,False,Entertainment_center,0.0186435,False
802265048156610565,11,10,None,21:37:47,2016-11-25,"doggo, pupper",1573,7039,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,Labrador_retriever,0.8971620000000001,True,Beagle,0.0168947999999999,True,Rhodesian_ridgeback,0.0120606,True
802247111496568832,13,10,None,20:26:31,2016-11-25,None,5247,0,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,Chihuahua,0.721188,True,Toy_terrier,0.112943,True,Kelpie,0.0533644999999999,True
802239329049477120,12,10,Loki,19:55:35,2016-11-25,puppo,3040,10132,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_dog,0.482498,True,Siberian_husky,0.3357739999999999,True,Malamute,0.134589,True
801958328846974976,12,10,Ronnie,01:18:59,2016-11-25,None,1992,8608,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier,0.327887,True,American_staffordshire_terrier,0.271916,True,Labrador_retriever,0.247619,True
801538201127157760,12,10,Wallace,21:29:33,2016-11-23,None,2391,9141,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_sheepdog,0.0542299999999999,True
801285448605831168,10,10,None,04:45:12,2016-11-23,None,960,6802,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,Minivan,0.789376,False,Beach_wagon,0.081125,False,Convertible,0.0645338,False
801167903437357056,13,10,Milo,20:58:07,2016-11-22,None,6961,27386,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,Cocker_spaniel,0.74022,True,Dandie_dinmont,0.0616044999999999,True,English_setter,0.0413314,True
801115127852503040,12,10,Bones,17:28:25,2016-11-22,"doggo, pupper",2429,8992,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,Dalmatian,0.823356,True,English_setter,0.0946018999999999,True,Bluetick,0.0219534,True
800751577355128832,12,10,Mauve,17:23:47,2016-11-21,None,3214,11701,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,Cocker_spaniel,0.771984,True,Miniature_poodle,0.0766528,True,Toy_poodle,0.0396183,True
800513324630806528,11,10,Chef,01:37:04,2016-11-21,None,3495,14685,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999,True
800459316964663297,12,10,None,22:02:27,2016-11-20,pupper,2489,10538,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,Teddy,0.311928,False,Ice_bear,0.184657,False,Christmas_stocking,0.173229,False
800443802682937345,11,10,Sampson,21:00:48,2016-11-20,pupper,5068,0,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,Mousetrap,0.777468,False,Black_widow,0.0939401999999999,False,Paddlewheel,0.0174919,False
800388270626521089,12,10,Doc,17:20:08,2016-11-20,floofer,3265,12456,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,Golden_retriever,0.35986,True,Pembroke,0.194207,True,Collie,0.154603,True
800141422401830912,13,10,Peaches,00:59:15,2016-11-20,None,2980,17092,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,Golden_retriever,0.938048,True,Kuvasz,0.0251195,True,Labrador_retriever,0.0229773,True
800018252395122689,11,10,None,16:49:49,2016-11-19,doggo,15351,31768,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,Vacuum,0.289485,False,Punching_bag,0.2432969999999999,False,Barbell,0.14363,False
799774291445383169,13,10,Tucker,00:40:24,2016-11-19,None,5488,0,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,Chow,0.316565,True,Golden_retriever,0.241929,True,Pomeranian,0.157524,True
799757965289017345,13,10,Sobe,23:35:32,2016-11-18,doggo,2506,9390,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,Border_collie,0.442534,True,Collie,0.288684,True,Shetland_sheepdog,0.196399,True
799422933579902976,12,10,Longfellow,01:24:14,2016-11-18,None,2213,8965,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,Miniature_pinscher,0.58363,True,Redbone,0.276095,True,Toy_terrier,0.0185500999999999,True
799297110730567681,11,10,Jeffrey,17:04:16,2016-11-17,None,3227,11065,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,Malamute,0.985028,True,Siberian_husky,0.00583442,True,Eskimo_dog,0.00544281,True
799063482566066176,11,10,Mister,01:35:54,2016-11-17,None,2863,9058,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk_terrier,0.334436,True,Norwich_terrier,0.231573,True,Australian_terrier,0.214203,True
798933969379225600,12,10,Iroh,17:01:16,2016-11-16,None,5203,14712,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian_husky,0.703224,True,Eskimo_dog,0.229351,True,Malamute,0.0443508,True
798925684722855936,11,10,Shadow,16:28:21,2016-11-16,None,1663,8246,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West_highland_white_terrier,0.539463,True,Cairn,0.184897,True,Norfolk_terrier,0.163024,True
798697898615730177,10,10,Stubert,01:23:12,2016-11-16,None,7602,0,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,Labrador_retriever,0.8686709999999999,True,Carton,0.0950952,False,Pug,0.00765137,True
798694562394996736,12,10,None,01:09:57,2016-11-16,None,5812,0,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,0.615163,True,Pembroke,0.1595089999999999,True,Basenji,0.0844656999999999,True
798673117451325440,13,10,None,23:44:44,2016-11-15,None,6485,0,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,Dough,0.806757,False,Bakery,0.0279065999999999,False,French_loaf,0.0181889,False
798665375516884993,10,10,Lola,23:13:58,2016-11-15,None,4519,0,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,Chow,0.243529,True,Hamster,0.22715,False,Pomeranian,0.0560567,True
798644042770751489,10,10,Paull,21:49:12,2016-11-15,None,2153,0,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,English_springer,0.403698,True,Brittany_spaniel,0.347609,True,Welsh_springer_spaniel,0.137186,True
798628517273620480,12,10,None,20:47:30,2016-11-15,None,2272,0,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,Beagle,0.636169,True,Labrador_retriever,0.119256,True,Golden_retriever,0.0825491999999999,True
798340744599797760,11,10,Davey,01:44:00,2016-11-15,None,3924,0,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,Papillon,0.53318,True,Collie,0.192031,True,Border_collie,0.121626,True
798209839306514432,13,10,Cooper,17:03:50,2016-11-14,None,2954,11548,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,0.524583,True,Shih-tzu,0.102931,True,Pomeranian,0.0978931,True
797971864723324932,12,10,None,01:18:12,2016-11-14,pupper,3652,13018,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,American_staffordshire_terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire_bullterrier,0.0727991,True
797545162159308800,12,10,Cassie,21:02:38,2016-11-12,None,5656,16198,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,0.954089,True,Cardigan,0.0336439,True,Papillon,0.00973566,True
797236660651966464,12,10,Pancake,00:36:46,2016-11-12,None,7726,22328,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,Collie,0.767005,True,Border_collie,0.100844,True,Kelpie,0.0483681,True
796865951799083009,12,10,Tyr,00:03:42,2016-11-11,None,2198,8564,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,0.8391290000000001,True,Boston_bull,0.0806985,True,Pembroke,0.034505,True
796759840936919040,11,10,Romeo,17:02:03,2016-11-10,None,3562,13256,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American_staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,Weimaraner,0.137587,True
796484825502875648,12,10,None,22:49:15,2016-11-09,doggo,2042,8472,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,Cocker_spaniel,0.116924,True,Seat_belt,0.107511,False,Australian_terrier,0.0998434,True
796387464403357696,12,10,Snicku,16:22:22,2016-11-09,None,4861,12334,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_cat,0.052423,False
796177847564038144,11,10,Ruby,02:29:25,2016-11-09,None,16628,0,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,Golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,Seat_belt,0.0873548,False
796149749086875649,11,10,Ruby,00:37:46,2016-11-09,None,16628,36177,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,Golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,Seat_belt,0.0873548,False
796116448414461957,11,10,None,22:25:27,2016-11-08,None,2813,10139,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,0.700182,True,Pembroke,0.260738,True,Papillon,0.0171099,True
796080075804475393,12,10,Yogi,20:00:55,2016-11-08,None,2703,9469,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,Chow,0.973846,True,Tibetan_mastiff,0.0141098999999999,True,Gibbon,0.00235832,False
796031486298386433,13,10,Daisy,16:47:50,2016-11-08,None,4284,12071,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,Golden_retriever,0.893775,True,Labrador_retriever,0.0701398,True,Doormat,0.00841853,False
795464331001561088,13,10,None,03:14:10,2016-11-07,doggo,27728,55683,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,Golden_retriever,0.193082,True,Chesapeake_bay_retriever,0.157927,True,Soft-coated_wheaten_terrier,0.1246839999999999,True
795400264262053889,12,10,Brody,22:59:35,2016-11-06,None,3323,11270,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,Golden_retriever,0.925494,True,Labrador_retriever,0.0592408,True,Tennis_ball,0.00449534,False
795076730285391872,11,10,Bailey,01:33:58,2016-11-06,None,6288,18139,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,Gas_pump,0.676439,False,Harvester,0.0499953,False,Swing,0.0446596,False
794983741416415232,12,10,Rizzy,19:24:28,2016-11-05,None,3942,0,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian_elkhound,0.151024,True
794926597468000259,12,10,Mack,15:37:24,2016-11-05,None,2697,11492,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,Teddy,0.569566,False,Bath_towel,0.173745,False,Toy_poodle,0.0376618,True
794355576146903043,12,10,Butter,01:48:22,2016-11-04,None,12014,0,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,Cocker_spaniel,0.500509,True,Golden_retriever,0.272734,True,Jigsaw_puzzle,0.0414758,False
794332329137291264,12,10,Nimbus,00:15:59,2016-11-04,None,3088,10686,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,0.988307,True,Malamute,0.00490635,True,Great_pyrenees,0.00290129,True
794205286408003585,14,10,Laika,15:51:10,2016-11-03,pupper,3895,10314,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,Pedestal,0.66266,False,Fountain,0.294827,False,Brass,0.0203711,False
793962221541933056,12,10,Maximus,23:45:19,2016-11-02,None,5711,18910,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,Labrador_retriever,0.8616510000000001,True,Golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.0164967,True
793845145112371200,13,10,Clark,16:00:06,2016-11-02,None,2187,10295,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old_english_sheepdog,0.7652770000000001,True,Bedlington_terrier,0.1127529999999999,True,Kerry_blue_terrier,0.0476616999999999,True
793614319594401792,13,10,None,00:42:53,2016-11-02,None,3661,0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,Golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,Kuvasz,0.015965,True
793601777308463104,12,10,Dobby,23:53:02,2016-11-01,None,1908,8926,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,Miniature_pinscher,0.538981,True,Chihuahua,0.21783,True,Toy_terrier,0.0891487,True
793500921481273345,12,10,Fiona,17:12:16,2016-11-01,None,2786,11953,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,Golden_retriever,0.3261219999999999,True,Labrador_retriever,0.219904,True,Chesapeake_bay_retriever,0.163366,True
793286476301799424,13,10,Moreton,03:00:09,2016-11-01,None,10723,27597,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,Afghan_hound,0.2746369999999999,True,Borzoi,0.142204,True,Doormat,0.109677,False
793271401113350145,12,10,Dave,02:00:14,2016-11-01,None,2763,9677,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,Siberian_husky,0.2316949999999999,True,Eskimo_dog,0.206749,True,Pembroke,0.0701195,True
793256262322548741,12,10,None,01:00:05,2016-11-01,None,9714,22350,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,Basset,0.2076219999999999,True,Walker_hound,0.0605741999999999,True,Beagle,0.0412205,True
793241302385262592,13,10,Tucker,00:00:38,2016-11-01,None,3812,11780,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,Golden_retriever,0.559308,True,Labrador_retriever,0.3902219999999999,True,Cocker_spaniel,0.0363157,True
793226087023144960,11,10,Juno,23:00:11,2016-10-31,None,3338,11001,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,Wire-haired_fox_terrier,0.456047,True,Lakeland_terrier,0.273428,True,English_springer,0.0836433,True
793210959003287553,10,10,Maude,22:00:04,2016-10-31,None,3301,9997,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,Doormat,0.874431,False,French_bulldog,0.0187590999999999,True,Boston_bull,0.0151344,True
793195938047070209,12,10,Lily,21:00:23,2016-10-31,puppo,6547,17063,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,Labrador_retriever,0.654762,True,Golden_retriever,0.0741,True,Chihuahua,0.0423393,True
793180763617361921,11,10,Newt,20:00:05,2016-10-31,None,2310,7740,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,Lakeland_terrier,0.266824,True,Irish_terrier,0.218783,True,Airedale,0.13296,True
793165685325201412,12,10,Benji,19:00:10,2016-10-31,None,3238,10478,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,Golden_retriever,0.946224,True,Labrador_retriever,0.0364766,True,Doormat,0.00235285,False
793150605191548928,11,10,Nida,18:00:14,2016-10-31,None,1984,6909,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,Italian_greyhound,0.193869,True,Bluetick,0.16038,True,Standard_poodle,0.1259819999999999,True
793135492858580992,13,10,None,17:00:11,2016-10-31,None,2893,7214,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,Bakery,0.737041,False,Saltshaker,0.0523959,False,Teddy,0.0465926,False
793120401413079041,11,10,Robin,16:00:13,2016-10-31,None,4551,14202,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,Labrador_retriever,0.7249439999999999,True,Golden_retriever,0.169744,True,Kuvasz,0.0355023,True
792883833364439040,12,10,Bailey,00:20:11,2016-10-31,None,4964,12666,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,Jack-o'-lantern,0.999306,False,Basketball,0.000113129,False,Standard_poodle,8.31451e-05,True
792773781206999040,12,10,Monster,17:02:53,2016-10-30,None,1963,8209,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Yorkshire_terrier,0.912804,True,Silky_terrier,0.0678225,True,Australian_terrier,0.00445069,True
792394556390137856,12,10,BeBe,15:55:58,2016-10-29,None,4998,15128,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,Cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,Miniature_poodle,0.0610781999999999,True
792050063153438720,11,10,Remus,17:07:05,2016-10-28,None,2088,8029,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,Komondor,0.942856,True,Swab,0.0527151999999999,False,Tibetan_terrier,0.0027429999999999,True
791672322847637504,13,10,None,16:06:04,2016-10-27,None,3661,13129,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,Golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,Kuvasz,0.015965,True
791406955684368384,12,10,Levi,22:31:36,2016-10-26,None,4797,14670,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True
791312159183634433,12,10,Mabel,16:14:55,2016-10-26,None,2963,9841,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,Miniature_pinscher,0.892925,True,Toy_terrier,0.0955238,True,Doberman,0.00354426,True
791026214425268224,11,10,Alfie,21:18:40,2016-10-25,None,4858,0,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,Malamute,0.375098,True,Jean,0.0693617,False,Keeshond,0.0505276,True
790987426131050500,12,10,Misty,18:44:32,2016-10-25,None,2483,11089,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,Cocker_spaniel,0.349195,True,Flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True
790946055508652032,12,10,Betty,16:00:09,2016-10-25,puppo,5496,18601,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,Dishwasher,0.700466,False,Golden_retriever,0.245773,True,Chow,0.0390116999999999,True
790723298204217344,12,10,Happy,01:14:59,2016-10-25,None,2704,0,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,Tub,0.479477,False,Bathtub,0.325106,False,Golden_retriever,0.0785304999999999,True
790698755171364864,12,10,Mosby,23:37:28,2016-10-24,None,2203,9158,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,Bernese_mountain_dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True
790581949425475584,11,10,Duke,15:53:19,2016-10-24,None,8183,22473,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True
790337589677002753,12,10,Maggie,23:42:19,2016-10-23,None,2167,8740,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,Pembroke,0.658808,True,Cardigan,0.153096,True,Toy_terrier,0.102299,True
790277117346975746,11,10,Bruce,19:42:02,2016-10-23,None,3732,14081,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,Labrador_retriever,0.427742,True,Great_dane,0.190503,True,Curly-coated_retriever,0.146427,True
789986466051088384,12,10,Happy,00:27:05,2016-10-23,None,2704,10369,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,Tub,0.479477,False,Bathtub,0.325106,False,Golden_retriever,0.0785304999999999,True
789628658055020548,13,10,Eli,00:45:17,2016-10-22,None,2080,8448,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,Chow,0.260702,True,Cougar,0.0881427,False,Pomeranian,0.0798831,True
789599242079838210,12,10,Brownie,22:48:24,2016-10-21,None,2279,7620,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,Chesapeake_bay_retriever,0.8788219999999999,True,Beagle,0.0185703,True,Labrador_retriever,0.0174985,True
789530877013393408,12,10,Rizzy,18:16:44,2016-10-21,None,3942,13188,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian_elkhound,0.151024,True
789268448748703744,10,10,Stella,00:53:56,2016-10-21,None,3014,10196,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,Malamute,0.81286,True,Siberian_husky,0.120853,True,Eskimo_dog,0.0242692999999999,True
789137962068021249,12,10,Bo,16:15:26,2016-10-20,None,3244,10875,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True
788908386943430656,11,10,Lucy,01:03:11,2016-10-20,None,14409,30653,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,Remote_control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden_retriever,0.0340897,True
788765914992902144,12,10,Butter,15:37:03,2016-10-19,None,12014,30658,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,Cocker_spaniel,0.500509,True,Golden_retriever,0.272734,True,Jigsaw_puzzle,0.0414758,False
788412144018661376,11,10,Dexter,16:11:17,2016-10-18,None,5990,16060,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,Golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True
788178268662984705,13,10,None,00:41:57,2016-10-18,None,2488,8100,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_fox,0.0360719,False
